arm,pair_id,i,j,order,patient,chosen,picked_i
cf_a0,58,2495,89,1,2.0,2495.0,1.0
cf_a0,59,3815,4349,0,2.0,4349.0,0.0
cf_a0,59,3815,4349,1,1.0,4349.0,0.0
cf_a0,60,2441,2313,0,1.0,2441.0,1.0
cf_a0,60,2441,2313,1,1.0,2313.0,0.0
cf_a0,61,3034,4272,0,1.0,3034.0,1.0
cf_a0,61,3034,4272,1,2.0,3034.0,1.0
cf_a0,62,2502,3721,0,1.0,2502.0,1.0
cf_a0,62,2502,3721,1,1.0,3721.0,0.0
cf_a0,63,1733,105,0,1.0,1733.0,1.0
cf_a0,63,1733,105,1,2.0,1733.0,1.0
cf_a0,64,2787,665,0,2.0,665.0,0.0
cf_a0,64,2787,665,1,1.0,665.0,0.0
cf_a0,65,3516,4853,0,2.0,4853.0,0.0
cf_a0,65,3516,4853,1,1.0,4853.0,0.0
cf_a0,66,3171,2068,0,1.0,3171.0,1.0
cf_a0,66,3171,2068,1,2.0,3171.0,1.0
cf_a0,67,1350,1297,0,,,
cf_a0,67,1350,1297,1,1.0,1297.0,0.0
cf_a0,68,1255,2303,0,2.0,2303.0,0.0
cf_a0,68,1255,2303,1,2.0,1255.0,1.0
cf_a0,69,605,368,0,1.0,605.0,1.0
cf_a0,69,605,368,1,1.0,368.0,0.0
cf_a0,70,3499,4625,0,2.0,4625.0,0.0
cf_a0,70,3499,4625,1,2.0,3499.0,1.0
cf_a0,71,2692,2001,0,1.0,2692.0,1.0
cf_a0,71,2692,2001,1,2.0,2692.0,1.0
cf_a0,72,1320,4154,0,1.0,1320.0,1.0
cf_a0,72,1320,4154,1,2.0,1320.0,1.0
cf_a0,73,4316,894,0,1.0,4316.0,1.0
cf_a0,73,4316,894,1,1.0,894.0,0.0
cf_a0,74,2301,4526,0,2.0,4526.0,0.0
cf_a0,74,2301,4526,1,1.0,4526.0,0.0
cf_a0,75,3206,2874,0,1.0,3206.0,1.0
cf_a0,75,3206,2874,1,2.0,3206.0,1.0
cf_a0,76,1072,3593,0,1.0,1072.0,1.0
cf_a0,76,1072,3593,1,2.0,1072.0,1.0
cf_a0,77,3306,2500,0,1.0,3306.0,1.0
cf_a0,77,3306,2500,1,2.0,3306.0,1.0
cf_a0,78,4314,847,0,1.0,4314.0,1.0
cf_a0,78,4314,847,1,2.0,4314.0,1.0
cf_a0,79,4379,1805,0,1.0,4379.0,1.0
cf_a0,79,4379,1805,1,1.0,1805.0,0.0
cf_a0,80,1745,2834,0,1.0,1745.0,1.0
cf_a0,80,1745,2834,1,2.0,1745.0,1.0
cf_a0,81,2701,105,0,1.0,2701.0,1.0
cf_a0,81,2701,105,1,1.0,105.0,0.0
cf_a0,82,2862,1813,0,1.0,2862.0,1.0
cf_a0,82,2862,1813,1,,,
cf_a0,83,2825,300,0,1.0,2825.0,1.0
cf_a0,83,2825,300,1,2.0,2825.0,1.0
cf_a0,84,3607,3654,0,1.0,3607.0,1.0
cf_a0,84,3607,3654,1,2.0,3607.0,1.0
cf_a0,85,4806,3820,0,1.0,4806.0,1.0
cf_a0,85,4806,3820,1,2.0,4806.0,1.0
cf_a0,86,620,4605,0,1.0,620.0,1.0
cf_a0,86,620,4605,1,2.0,620.0,1.0
cf_a0,87,3591,1960,0,,,
cf_a0,87,3591,1960,1,1.0,1960.0,0.0
cf_a0,88,2921,1098,0,1.0,2921.0,1.0
cf_a0,88,2921,1098,1,2.0,2921.0,1.0
cf_a0,89,1449,1973,0,1.0,1449.0,1.0
cf_a0,89,1449,1973,1,1.0,1973.0,0.0
cf_a0,90,560,4299,0,2.0,4299.0,0.0
cf_a0,90,560,4299,1,2.0,560.0,1.0
cf_a0,91,4466,4949,0,1.0,4466.0,1.0
cf_a0,91,4466,4949,1,2.0,4466.0,1.0
cf_a0,92,1948,1432,0,1.0,1948.0,1.0
cf_a0,92,1948,1432,1,2.0,1948.0,1.0
cf_a0,93,2080,913,0,1.0,2080.0,1.0
cf_a0,93,2080,913,1,2.0,2080.0,1.0
cf_a0,94,4747,3768,0,1.0,4747.0,1.0
cf_a0,94,4747,3768,1,1.0,3768.0,0.0
cf_a0,95,1415,2921,0,1.0,1415.0,1.0
cf_a0,95,1415,2921,1,2.0,1415.0,1.0
cf_a0,96,846,4641,0,1.0,846.0,1.0
cf_a0,96,846,4641,1,2.0,846.0,1.0
cf_a0,97,4644,4217,0,2.0,4217.0,0.0
cf_a0,97,4644,4217,1,1.0,4217.0,0.0
cf_a0,98,4253,2255,0,1.0,4253.0,1.0
cf_a0,98,4253,2255,1,2.0,4253.0,1.0
